"id","univ_name","indicator","indicator_label","code_final","text_source_used","evidence_keyword","evidence_excerpt"
59,"University of Texas Austin","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
60,"Ohio State University","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
60,"Ohio State University","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
60,"Ohio State University","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
60,"Ohio State University","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
60,"Ohio State University","required_disclosure_template","Required disclosure template OR standardized statement language",1,"policy_markdown","sample statement","The following sections include an introduction to AI, university policies, considerations for instructors, citation and acknowledgement of AI Use, and sample statements that can be copied/pasted for your own syllabi or Carmen course pages."
60,"Ohio State University","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
61,"Vanderbilt University","detector_mention_any","Detector mention at all",1,"policy_markdown","AI detection","Based on current technological capabilities, traditional plagiarism checkers are not reliable sources of generative AI detection and publicly available AI detection tools may compromise student privacy protections."
61,"Vanderbilt University","detector_not_sole_evidence","Detector explicitly not sole evidence",1,"policy_markdown","cannot be based solely","- Issuing a warning - Reporting to the respective honor council Suspected violations of the Honor Code involving undergraduate students can be reported here Procedures for reporting suspicions of Graduate and Professional Student academic misconduct can be found here - Suspected violations of the Honor Code involving undergraduate students can be reported here - Procedures for reporting suspicions of Graduate and Professional Student academic misconduct can be found here Please note that current guidelines indicate that a report to the Undergraduate Honor Council cannot be based solely on an artificial intelligence detector score."
61,"Vanderbilt University","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",1,"policy_markdown","Faculty","The Faculty Guide to the Honor System provides an overview of how to address suspected violations of the Honor Code. Depending on the strength of the suspicion, options include: - Issuing a warning - Reporting to the respective honor council Suspected violations of the Honor Code involving undergraduate students can be reported here Procedures for reporting suspicions of Graduate and Professional Student academic misconduct can be found here - Suspected violations of the Honor Code involving undergraduate students can be reported here - Procedures for reporting suspicions of Graduate and Professional Student academic misconduct can be found here Please note that current guidelines indicate that a report to the Undergraduate Honor Council cannot be based solely on an artificial intelligence detector score."
61,"Vanderbilt University","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
61,"Vanderbilt University","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
61,"Vanderbilt University","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
62,"University of Manchester","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
62,"University of Manchester","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
62,"University of Manchester","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
62,"University of Manchester","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
62,"University of Manchester","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
62,"University of Manchester","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
63,"Emory University","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
63,"Emory University","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
63,"Emory University","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
63,"Emory University","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
63,"Emory University","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
63,"Emory University","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
64,"University of Maryland College Park","detector_mention_any","Detector mention at all",1,"policy_markdown","AI detection tool","The Division of Academic Affairs advises against incorporating GenAI detection tools into course policies."
64,"University of Maryland College Park","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
64,"University of Maryland College Park","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",1,"policy_markdown","instructor","When permitted by the instructor, students should appropriately acknowledge and cite their use of GenAI applications . When conducting research-related activities (e.g., theses, comprehensive exams, dissertations), students should refer to the guidance below for research and scholarship. Allegations of unauthorized use of GenAI will be treated similarly to allegations of unauthorized assistance (cheating) or plagiarism and investigated by the Office of Student Conduct."
64,"University of Maryland College Park","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
64,"University of Maryland College Park","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
64,"University of Maryland College Park","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
65,"University of Minnesota Twin Cities","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
65,"University of Minnesota Twin Cities","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
65,"University of Minnesota Twin Cities","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
65,"University of Minnesota Twin Cities","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
65,"University of Minnesota Twin Cities","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
65,"University of Minnesota Twin Cities","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
66,"University of Wisconsin Madison","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
66,"University of Wisconsin Madison","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
66,"University of Wisconsin Madison","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
66,"University of Wisconsin Madison","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
66,"University of Wisconsin Madison","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
66,"University of Wisconsin Madison","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
67,"University of Groningen","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
67,"University of Groningen","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
67,"University of Groningen","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
67,"University of Groningen","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
67,"University of Groningen","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
67,"University of Groningen","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
68,"Erasmus University Rotterdam","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
68,"Erasmus University Rotterdam","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
68,"Erasmus University Rotterdam","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
68,"Erasmus University Rotterdam","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
68,"Erasmus University Rotterdam","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
68,"Erasmus University Rotterdam","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
69,"University of Southern California","detector_mention_any","Detector mention at all",1,"policy_markdown","AI Detection Tool","## AI Detection Tools Guidance Instructors should exercise caution when using AI detection tools and prioritize their own professional judgment when evaluating student work."
69,"University of Southern California","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
69,"University of Southern California","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
69,"University of Southern California","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
69,"University of Southern California","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
69,"University of Southern California","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
70,"Universite Paris Saclay","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
70,"Universite Paris Saclay","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
70,"Universite Paris Saclay","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
70,"Universite Paris Saclay","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
70,"Universite Paris Saclay","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
70,"Universite Paris Saclay","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
71,"Georgia Institute of Technology","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
71,"Georgia Institute of Technology","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
71,"Georgia Institute of Technology","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
71,"Georgia Institute of Technology","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
71,"Georgia Institute of Technology","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
71,"Georgia Institute of Technology","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
72,"Technical University of Munich","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
72,"Technical University of Munich","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
72,"Technical University of Munich","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
72,"Technical University of Munich","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
72,"Technical University of Munich","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
72,"Technical University of Munich","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
73,"Vrije Universiteit Amsterdam","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
73,"Vrije Universiteit Amsterdam","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
73,"Vrije Universiteit Amsterdam","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
73,"Vrije Universiteit Amsterdam","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
73,"Vrije Universiteit Amsterdam","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
73,"Vrije Universiteit Amsterdam","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
74,"University of Barcelona","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
74,"University of Barcelona","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
74,"University of Barcelona","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
74,"University of Barcelona","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
74,"University of Barcelona","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
74,"University of Barcelona","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
75,"University of Technology Sydney","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
75,"University of Technology Sydney","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
75,"University of Technology Sydney","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
75,"University of Technology Sydney","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
75,"University of Technology Sydney","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
75,"University of Technology Sydney","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
76,"University of Tokyo","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
76,"University of Tokyo","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
76,"University of Tokyo","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
76,"University of Tokyo","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
76,"University of Tokyo","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
76,"University of Tokyo","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
77,"Australian National University","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
77,"Australian National University","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
77,"Australian National University","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
77,"Australian National University","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
77,"Australian National University","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
77,"Australian National University","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
78,"Boston University","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
78,"Boston University","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
78,"Boston University","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
78,"Boston University","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
78,"Boston University","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
78,"Boston University","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
79,"Ecole Polytechnique Federale de Lausanne","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
79,"Ecole Polytechnique Federale de Lausanne","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
79,"Ecole Polytechnique Federale de Lausanne","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
79,"Ecole Polytechnique Federale de Lausanne","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
79,"Ecole Polytechnique Federale de Lausanne","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
79,"Ecole Polytechnique Federale de Lausanne","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
80,"Pennsylvania State University","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
80,"Pennsylvania State University","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
80,"Pennsylvania State University","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
80,"Pennsylvania State University","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
80,"Pennsylvania State University","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
80,"Pennsylvania State University","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
81,"University of California Santa Barbara","detector_mention_any","Detector mention at all",1,"policy_markdown","AI detection tool","- Exercising caution with AI detection tools:"
81,"University of California Santa Barbara","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
81,"University of California Santa Barbara","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
81,"University of California Santa Barbara","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
81,"University of California Santa Barbara","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
81,"University of California Santa Barbara","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
82,"Queen Mary University London","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
82,"Queen Mary University London","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
82,"Queen Mary University London","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
82,"Queen Mary University London","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
82,"Queen Mary University London","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
82,"Queen Mary University London","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
83,"University of Birmingham","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
83,"University of Birmingham","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
83,"University of Birmingham","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
83,"University of Birmingham","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
83,"University of Birmingham","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
83,"University of Birmingham","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
84,"University of California Davis","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
84,"University of California Davis","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
84,"University of California Davis","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
84,"University of California Davis","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
84,"University of California Davis","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
84,"University of California Davis","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
85,"University of California Irvine","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
85,"University of California Irvine","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
85,"University of California Irvine","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
85,"University of California Irvine","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
85,"University of California Irvine","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
85,"University of California Irvine","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
86,"University of Western Australia","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
86,"University of Western Australia","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
86,"University of Western Australia","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
86,"University of Western Australia","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
86,"University of Western Australia","required_disclosure_template","Required disclosure template OR standardized statement language",1,"policy_markdown","appendix evidencing all AI use","Referencing requirements In this example, AI -generated content must be referenced and a separate appendix evidencing all AI use must be submitted ."
86,"University of Western Australia","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
87,"University of Adelaide","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
87,"University of Adelaide","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
87,"University of Adelaide","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
87,"University of Adelaide","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
87,"University of Adelaide","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
87,"University of Adelaide","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
88,"University of Oslo","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
88,"University of Oslo","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
88,"University of Oslo","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
88,"University of Oslo","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
88,"University of Oslo","required_disclosure_template","Required disclosure template OR standardized statement language",1,"policy_markdown","Declaration template","## Declaration template Based on the current praxis at major scientific publishers, we have designed this template for declaring generative AI usage."
88,"University of Oslo","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
